MES,RUTA_CONFIGURACION,VALOR_MERCADO,UTILIZACION_MERCADO,NUM_VIAJES_MERCADO,VALOR_REMESAS,UTILIZACION_REMESAS,NUM_VIAJES_REMESAS, VALOR_PROMEDIO_MERCADO ,RUTA_ANALISIS,CONFIGURACION_ANALISIS,CODIGO_ORIGEN,CODIGO_DESTINO
202504,5837000-44001000-2S2,4110000,0.340909091,1,NA,NA,NA,4356600,5837000-44001000,2S2,5837000,44001000
202504,5837000-47001000-3S2,4100000,1.048387097,1,4100000,0.86,3,4346000,5837000-47001000,3S2,5837000,47001000
202504,5837000-47001000-3S3,3627307.5,0.590901961,2,3880923,0.614,5,4006245.408,5837000-47001000,3S3,5837000,47001000
202504,5837000-5001000-3S3,3064952.381,0.532212885,3,2884888.889,0.692222222,9,3134329.143,5837000-5001000,3S3,5837000,5001000
202504,5837000-5045000-3,450000,0.793125,1,NA,NA,NA,477000,5837000-5045000,3,5837000,5045000
202504,5837000-5147000-3S2,1800000,0.706451613,1,1800000,0.71,1,1908000,5837000-5147000,3S2,5837000,5147000
202504,5837000-5147000-3S3,661647,0.508310769,3,992470.5,0.595,2,911749.566,5837000-5147000,3S3,5837000,5147000
202504,5837000-5154000-3S2,3500000,0.638709677,1,NA,NA,NA,3710000,5837000-5154000,3S2,5837000,5154000
202504,5837000-5172000-3,800000,0.7625,1,800000,0.62,1,848000,5837000-5172000,3,5837000,5172000
202504,5837000-5172000-3S2,1200000,0.693548387,1,1200000,0.69,1,1272000,5837000-5172000,3S2,5837000,5172000
202504,5837000-5172000-3S3,5316666.667,0.752720588,2,7685714.286,0.842857143,7,7142380.952,5837000-5172000,3S3,5837000,5172000
202504,5837000-5212000-2S2,4850000,0.363636364,1,4850000,0.36,1,5141000,5837000-5212000,2S2,5837000,5212000
202504,5837000-5318000-2S2,3350000,0.75,2,3350000,0.75,2,3551000,5837000-5318000,2S2,5837000,5318000
202504,5837000-5318000-3S2,4000000,0.483870968,1,4000000,0.48,1,4240000,5837000-5318000,3S2,5837000,5318000
202504,5837000-5360000-3,2800000,0.75,1,2800000,0.75,1,2968000,5837000-5360000,3,5837000,5360000
202504,5837000-5480000-3S3,1200000,0.346852941,1,1200000,0.35,1,1272000,5837000-5480000,3S3,5837000,5480000
202504,5837000-5615000-3S3,3500000,0.477941176,1,3500000,0.88,1,3710000,5837000-5615000,3S3,5837000,5615000
202504,5837000-5659000-2S2,1700000,0.590909091,1,1700000,0.59,1,1802000,5837000-5659000,2S2,5837000,5659000
202504,5837000-73168000-2S2,6400000,0.727272727,2,6400000,0.73,2,6784000,5837000-73168000,2S2,5837000,73168000
202504,5837000-8001000-2S2,2900000,0.454545455,1,NA,NA,NA,3074000,5837000-8001000,2S2,5837000,8001000
202504,5837000-8001000-3S2,4184000,0.896774194,2,4613600,0.78,5,4708265.6,5837000-8001000,3S2,5837000,8001000
202504,5837000-8001000-3S3,4900000,0.635294118,1,4900000,0.64,1,5194000,5837000-8001000,3S3,5837000,8001000
202504,5837000-8770000-3S3,3468000,1,1,3468000,1,1,3676080,5837000-8770000,3S3,5837000,8770000
202504,5837001-13001000-3S2,5935000,0.825806452,2,5881818.182,0.818181818,11,6257276.364,5837001-13001000,3S2,5837001,13001000
202504,5837001-47001000-3S3,6200000,0.735294118,1,6200000,0.74,1,6572000,5837001-47001000,3S3,5837001,47001000
202504,5837002-47001000-3S3,2400000,0.970588235,1,NA,NA,NA,2544000,5837002-47001000,3S3,5837002,47001000
202504,5847000-5360000-3,2400000,1.175,1,2400000,1.18,1,2544000,5847000-5360000,3,5847000,5360000
202504,5847000-5364000-3,1849636.364,0.9375,2,1848857.143,0.94,14,1960118.961,5847000-5364000,3,5847000,5364000
202504,5854000-5031000-3S2,3500000,0.687096774,1,3500000,0.69,1,3710000,5854000-5031000,3S2,5854000,5031000
202504,5854000-5120000-3S2,2500000,0.725806452,1,2500000,0.73,1,2650000,5854000-5120000,3S2,5854000,5120000
202504,5854002-5154000-3S2,1200000,0.693548387,1,NA,NA,NA,1272000,5854002-5154000,3S2,5854002,5154000
202504,5856000-5001000-3S2,1500000,0.421612903,1,1500000,0.42,1,1590000,5856000-5001000,3S2,5856000,5001000
202504,5856000-5308000-3,1222050.059,1,1,1221335.429,1,14,1294918.558,5856000-5308000,3,5856000,5308000
202504,5858000-27361000-3S2,4900000,0.746177419,2,4900000,0.75,2,5194000,5858000-27361000,3S2,5858000,27361000
202504,5858000-27787000-3S2,5500000,0.702322581,1,5500000,0.7,1,5830000,5858000-27787000,3S2,5858000,27787000
202504,5858000-5154000-3S2,3000000,0.668096774,1,3000000,0.67,1,3180000,5858000-5154000,3S2,5858000,5154000
202504,5858000-52835000-2S3,9100000,0.37037037,1,9100000,0.37,1,9646000,5858000-52835000,2S3,5858000,52835000
202504,5858000-5308000-3,700000,0.481875,1,NA,NA,NA,742000,5858000-5308000,3,5858000,5308000
202504,5858000-5308000-3S3,3200000,0.566176471,2,2750000,0.8075,4,3105800,5858000-5308000,3S3,5858000,5308000
202504,5858000-5604000-3S2,3000000,0.706451613,1,3000000,0.71,1,3180000,5858000-5604000,3S2,5858000,5604000
202504,5858000-5631000-3S2,3500000,0.520322581,2,3500000,0.52,2,3710000,5858000-5631000,3S2,5858000,5631000
202504,5858000-5631000-3S3,2800000,0.508823529,2,1800000,0.36,1,2332000,5858000-5631000,3S3,5858000,5631000
202504,5858000-5736000-3S2,3000000,0.685806452,1,3000000,0.69,1,3180000,5858000-5736000,3S2,5858000,5736000
202504,5858000-5885000-3,1200000,0.75625,1,1200000,0.76,1,1272000,5858000-5885000,3,5858000,5885000
202504,5858000-5895000-3S2,3000000,0.64516129,1,3000000,0.65,1,3180000,5858000-5895000,3S2,5858000,5895000
202504,5858000-68081000-3,1800000,1,1,1800000,1,1,1908000,5858000-68081000,3,5858000,68081000
202504,5858000-68547000-3,1650000,0.734375,2,2500000,0.34,1,2289600,5858000-68547000,3,5858000,68547000
202504,5858000-76109000-3S2,5000000,0.693548387,1,5000000,0.69,1,5300000,5858000-76109000,3S2,5858000,76109000
202504,5858000-86001000-2S2,6400000,0.5,1,6400000,0.5,1,6784000,5858000-86001000,2S2,5858000,86001000
202504,5858000-86001000-3S3,13900000,0.911764706,2,7800000,0.94,1,10854400,5858000-86001000,3S3,5858000,86001000
202504,5861000-5001000-3,600000,0.375,1,600000,0.38,1,636000,5861000-5001000,3,5861000,5001000
202504,5861002-5030000-3,250000,0.424375,1,250000,0.42,1,265000,5861002-5030000,3,5861002,5030000
202504,5861002-5129000-3S3,600000,0.728529412,1,600000,0.7275,4,636000,5861002-5129000,3S3,5861002,5129000
202504,5861002-5631000-3S3,1346871.212,0.99383467,3,1356568.182,0.994090909,22,1433850.758,5861002-5631000,3S3,5861002,5631000
202504,5885000-11001000-3S3,3800000,0.970588235,1,3800000,0.97,2,4028000,5885000-11001000,3S3,5885000,11001000
202504,5885000-13001000-3S3,3913888.889,0.829248366,4,3942857.143,0.871428571,14,4167146.032,5885000-13001000,3S3,5885000,13001000
202504,5885000-25295000-3S3,3736150.794,0.983893557,3,3516764.706,0.937647059,17,3820790.289,5885000-25295000,3S3,5885000,25295000
202504,5885000-25473000-3S3,3815000,1.004411765,2,3800000,0.998571429,7,4034360,5885000-25473000,3S3,5885000,25473000
202504,5885000-5001000-3,990000,0.9375,1,990000,0.94,1,1049400,5885000-5001000,3,5885000,5001000
202504,5887000-11001000-3,3263432.295,0.78125,2,3234392.217,0.647826087,23,3440768.744,5887000-11001000,3,5887000,11001000
202504,5887000-11001000-3S3,2890549.44,0.992443529,5,4700959.81,1,21,4215403.401,5887000-11001000,3S3,5887000,11001000
202504,5887000-13001000-3S3,4581320,0.824316176,5,4470488.889,0.773333333,9,4785710.613,5887000-13001000,3S3,5887000,13001000
202504,5887000-13836000-3S3,3867500,0.698264706,1,3867500,0.696666667,3,4099550,5887000-13836000,3S3,5887000,13836000
202504,5887000-15001000-3,4000000,0.9375,1,4000000,0.94,3,4240000,5887000-15001000,3,5887000,15001000
202504,5887000-15238000-3S3,4675680,1,1,4675680,1,1,4956220.8,5887000-15238000,3S3,5887000,15238000
202504,5887000-15759000-3,3600000,0.625,1,3600000,0.62,2,3816000,5887000-15759000,3,5887000,15759000
202504,5887000-17001000-3,2675000,1,1,2675000,1,2,2835500,5887000-17001000,3,5887000,17001000
202504,5887000-19001000-3,4150000,0.71875,2,4150000,0.715,2,4399000,5887000-19001000,3,5887000,19001000
202504,5887000-19142000-3S2,4589200,0.993548387,1,4589200,0.99,1,4864552,5887000-19142000,3S2,5887000,19142000
202504,5887000-19142000-3S3,4996466.667,0.98627451,1,4996466.667,0.99,3,5296254.667,5887000-19142000,3S3,5887000,19142000
202504,5887000-20001000-3S2,7050000,0.967741935,1,7050000,0.97,1,7473000,5887000-20001000,3S2,5887000,20001000
202504,5887000-20001000-3S3,5324963,0.785191176,1,5324963,0.785,4,5644460.78,5887000-20001000,3S3,5887000,20001000
202504,5887000-20011000-3,4500000,1,1,4500000,1,1,4770000,5887000-20011000,3,5887000,20011000
202504,5887000-20011000-3S3,4271700,0.979411765,1,4978066.667,0.981666667,6,4977251.2,5887000-20011000,3S3,5887000,20011000
202504,5887000-23001000-3S3,5030633.333,0.993137255,1,5030633.333,0.996666667,3,5332471.333,5887000-23001000,3S3,5887000,23001000
202504,5887000-23555000-3S2,2370000,1.032258065,1,2370000,0.97,2,2512200,5887000-23555000,3S2,5887000,23555000
202504,5887000-23555000-3S3,2474167.5,0.719117647,1,2394692.308,0.893846154,52,2572071.328,5887000-23555000,3S3,5887000,23555000
202504,5887000-25126000-3S2,4589200,1.021505376,1,4589200,1.02,3,4864552,5887000-25126000,3S2,5887000,25126000
202504,5887000-25126000-3S3,4993362.5,0.985661765,2,4995005.882,0.988823529,17,5294009.441,5887000-25126000,3S3,5887000,25126000
202504,5887000-25214000-3S3,4000000,1,1,4000000,1,2,4240000,5887000-25214000,3S3,5887000,25214000
202504,5887000-25307000-3,3500000,0.9375,1,3500000,0.44,1,3710000,5887000-25307000,3,5887000,25307000
202504,5887000-25740000-3S3,4930000,1,1,4930000,1,1,5225800,5887000-25740000,3S3,5887000,25740000
202504,5887000-25899000-3,3500000,0.625,1,3500000,0.62,2,3710000,5887000-25899000,3,5887000,25899000
202504,5887000-41001000-3,4100000,0.625,1,4100000,0.62,2,4346000,5887000-41001000,3,5887000,41001000
202504,5887000-41551000-3S3,6249880,1,1,6249960,0.78,2,6624923.68,5887000-41551000,3S3,5887000,41551000
202504,5887000-44430007-3S3,10000000,0.588235294,1,10000000,0.41,1,10600000,5887000-44430007,3S3,5887000,44430007
202504,5887000-47001000-3S3,4805415,0.660926471,1,4805415,0.66,2,5093739.9,5887000-47001000,3S3,5887000,47001000
202504,5887000-50001000-3S2,5549930,1,1,5549930,1,1,5882925.8,5887000-50001000,3S2,5887000,50001000
202504,5887000-50001000-3S3,5441646.667,0.941176471,2,5462470,0.97,4,5781389.107,5887000-50001000,3S3,5887000,50001000
202504,5887000-5001000-3,1226475,0.94140625,4,1390064.516,0.778709677,31,1404106.432,5887000-5001000,3,5887000,5001000
202504,5887000-5001000-3S2,1696666.667,1.064516129,3,1686000,0.968,5,1791682.667,5887000-5001000,3S2,5887000,5001000
202504,5887000-5001000-3S3,2048527.083,0.88279085,6,2094890.909,0.877727273,22,2200926.102,5887000-5001000,3S3,5887000,5001000
202504,5887000-50590000-3S3,8330000,1,1,8330000,1,1,8829800,5887000-50590000,3S3,5887000,50590000
202504,5887000-5079000-3S2,1400000,1.096774194,1,1400000,1.01,1,1484000,5887000-5079000,3S2,5887000,5079000
202504,5887000-5079000-3S3,450000,0.794485294,2,900000,0.59,2,763200,5887000-5079000,3S3,5887000,5079000
202504,5887000-5088000-3,1410000,0.625,1,1410000,0.62,2,1494600,5887000-5088000,3,5887000,5088000
202504,5887000-5154000-3S3,2040000,1,1,2040000,1,2,2162400,5887000-5154000,3S3,5887000,5154000
202504,5887000-52001000-3,5000000,0.625,1,5000000,0.62,1,5300000,5887000-52001000,3,5887000,52001000
202504,5887000-5308000-3,1410000,0.625,1,1410000,0.62,2,1494600,5887000-5308000,3,5887000,5308000
202504,5887000-5308000-3S2,1750000,1.096774194,1,1750000,1.01,1,1855000,5887000-5308000,3S2,5887000,5308000
202504,5887000-5308000-3S3,2555409.091,1,2,2594461.538,1.012307692,13,2733570.993,5887000-5308000,3S3,5887000,5308000
202504,5887000-5318000-3,1669000,0.625,1,1669000,0.62,2,1769140,5887000-5318000,3,5887000,5318000
202504,5887000-5360000-3,1419375,0.625,1,1419375,0.62,8,1504537.5,5887000-5360000,3,5887000,5360000
202504,5887000-5360000-3S2,1750000,1.096774194,2,1750000,0.965,2,1855000,5887000-5360000,3S2,5887000,5360000
202504,5887000-54001000-3S3,3064220,0.953431373,3,4534032,0.888,5,4182873.632,5887000-54001000,3S3,5887000,54001000
202504,5887000-5615000-3,1544722,1.0625,1,1544722,1.06,1,1637405.32,5887000-5615000,3,5887000,5615000
202504,5887000-5615000-3S3,4466666.667,0.647058824,1,4466666.667,0.653333333,3,4734666.667,5887000-5615000,3S3,5887000,5615000
202504,5887000-5686000-3S3,1400000,1.029411765,1,1400000,1.03,6,1484000,5887000-5686000,3S3,5887000,5686000
202504,5887000-5837000-3,2000000,0.5,1,2000000,0.5,1,2120000,5887000-5837000,3,5887000,5837000
202504,5887000-63001000-3,2950000,1,1,2950000,1,4,3127000,5887000-63001000,3,5887000,63001000
202504,5887000-63001000-3S3,3200000,0.711705882,1,3200000,0.71,3,3392000,5887000-63001000,3S3,5887000,63001000
202504,5887000-63190000-3,2900000,0.625,1,2900000,0.62,1,3074000,5887000-63190000,3,5887000,63190000
202504,5887000-66001000-3S3,3100000,0.725490196,1,3100000,0.726666667,3,3286000,5887000-66001000,3S3,5887000,66001000
202504,5887000-66170000-3,2775000,0.90625,1,2775000,0.905,2,2941500,5887000-66170000,3,5887000,66170000
202504,5887000-66170000-3S3,3409759,0.840088235,2,3354006,0.843333333,3,3578885.632,5887000-66170000,3S3,5887000,66170000
202504,5887000-68001000-3S2,4589200,0.993548387,1,4589200,0.99,2,4864552,5887000-68001000,3S2,5887000,68001000
202504,5887000-68001000-3S3,4051070.536,0.966597339,6,4563428.571,0.964897959,49,4619994.479,5887000-68001000,3S3,5887000,68001000
202504,5887000-73001000-3,3337500,0.828125,2,3370000,0.76,5,3558420,5887000-73001000,3,5887000,73001000
202504,5887000-73026000-3S3,5006250,0.988235294,1,5006250,0.99,2,5306625,5887000-73026000,3S3,5887000,73026000
202504,5887000-73067000-3S2,5000000,0.706451613,1,NA,NA,NA,5300000,5887000-73067000,3S2,5887000,73067000
202504,5887000-73067000-3S3,7000000,0.644117647,1,7000000,0.64,1,7420000,5887000-73067000,3S3,5887000,73067000
202504,5887000-76001000-3,2900000,0.625,1,2900000,0.62,1,3074000,5887000-76001000,3,5887000,76001000
202504,5887000-76001000-3S3,4195656.863,0.912699683,3,4187619.048,0.888095238,21,4442284.224,5887000-76001000,3S3,5887000,76001000
202504,5887000-76364000-3,2900000,0.9375,1,2900000,0.94,1,3074000,5887000-76364000,3,5887000,76364000
202504,5887000-76364000-3S3,4230000,0.893411765,1,4230000,0.89,1,4483800,5887000-76364000,3S3,5887000,76364000
202504,5887000-76520000-3S2,4589200,0.993548387,1,4793360,0.986,5,4994397.76,5887000-76520000,3S2,5887000,76520000
202504,5887000-76520000-3S3,4635743.333,0.928637255,4,4883820,0.9485,20,5071664.693,5887000-76520000,3S3,5887000,76520000
202504,5887000-76892000-3S3,2851000,0.882686275,3,4267000,0.846666667,6,3922636,5887000-76892000,3S3,5887000,76892000
202504,5887000-8001000-3S3,4746761.81,0.937848739,3,4611999.818,0.879090909,11,4945858.892,5887000-8001000,3S3,5887000,8001000
202504,5887000-8141000-3S3,4991500,0.985294118,1,4991500,0.99,1,5290990,5887000-8141000,3S3,5887000,8141000
202504,5887000-8433000-3S3,4271641,0.832176471,1,4271641,0.83,1,4527939.46,5887000-8433000,3S3,5887000,8433000
202504,5887000-85001000-3,5300000,0.625,1,5300000,0.62,1,5618000,5887000-85001000,3,5887000,85001000
202504,5887000-85001000-3S3,6600080,1,1,6600080,1,1,6996084.8,5887000-85001000,3S3,5887000,85001000
202504,5887007-11001000-3S3,3700000,1,3,3800000,1,2,3985600,5887007-11001000,3S3,5887007,11001000
202504,5887007-13001000-3S3,4136666.667,0.845676471,3,4165000,0.8725,4,4402886.667,5887007-13001000,3S3,5887007,13001000
202504,5887007-47001000-3S3,3666666.667,0.862745098,1,3666666.667,0.86,3,3886666.667,5887007-47001000,3S3,5887007,47001000
202504,5887007-47288000-3S3,3600000,0.882352941,1,3600000,0.88,1,3816000,5887007-47288000,3S3,5887007,47288000
202504,5887007-47980004-3S3,4800000,0.647058824,1,4800000,0.65,1,5088000,5887007-47980004,3S3,5887007,47980004
202504,5887007-5001000-3,700000,0.459625,1,700000,0.44,1,742000,5887007-5001000,3,5887007,5001000
202504,5887007-5001000-3S3,1900000,0.588235294,1,NA,NA,NA,2014000,5887007-5001000,3S3,5887007,5001000
202504,5887007-54001000-3S3,6500000,0.823529412,1,6500000,0.82,1,6890000,5887007-54001000,3S3,5887007,54001000
202504,5887007-5837000-3S3,3600000,1,1,3600000,1,1,3816000,5887007-5837000,3S3,5887007,5837000
202504,5887007-68001000-3S3,3600000,1,1,3600000,1,1,3816000,5887007-68001000,3S3,5887007,68001000
202504,5887007-73349000-3S3,3500000,1,1,3500000,1,1,3710000,5887007-73349000,3S3,5887007,73349000
202504,5887007-76520000-3S3,4273000,0.970588235,2,4273000,0.97,2,4529380,5887007-76520000,3S3,5887007,76520000
202504,5887007-76736000-3,1200000,0.44375,1,1200000,0.44,1,1272000,5887007-76736000,3,5887007,76736000
202504,5887007-8078000-3S3,4000000,0.882352941,1,4000000,0.88,1,4240000,5887007-8078000,3S3,5887007,8078000
202504,5890000-13001000-3S3,3850000,1,1,3850000,1,1,4081000,5890000-13001000,3S3,5890000,13001000
202504,5890000-5154000-3S3,3000000,0.617647059,1,NA,NA,NA,3180000,5890000-5154000,3S3,5890000,5154000
202504,5890000-5250000-3S2,4000000,0.677419355,1,NA,NA,NA,4240000,5890000-5250000,3S2,5890000,5250000
202504,5890000-5686000-3,1200000,0.84375,1,1200000,0.84,1,1272000,5890000-5686000,3,5890000,5686000
202504,5893000-13001000-2S2,4300000,0.772727273,1,4300000,0.77,1,4558000,5893000-13001000,2S2,5893000,13001000
202504,5893000-15837000-3S3,6000014,1,1,6000014,1,6,6360014.84,5893000-15837000,3S3,5893000,15837000
202504,5893000-50001000-3S3,8700000,0.823529412,1,8700000,0.82,1,9222000,5893000-50001000,3S3,5893000,50001000
202504,5893000-50006000-3S3,2200000,0.647058824,1,2200000,0.65,1,2332000,5893000-50006000,3S3,5893000,50006000
202504,5893000-50150000-3S3,6800000,0.588235294,1,NA,NA,NA,7208000,5893000-50150000,3S3,5893000,50150000
202504,5893000-50568011-3S3,12000000,0.823529412,1,12000000,0.82,1,12720000,5893000-50568011,3S3,5893000,50568011
202504,5893000-5579000-3S2,2400000,0.580645161,1,2400000,0.58,1,2544000,5893000-5579000,3S2,5893000,5579000
202504,5893000-68081000-2S2,2031940,0.704545455,2,1954626.667,0.756666667,3,2104685.12,5893000-68081000,2S2,5893000,68081000
202504,5893000-68081000-2S3,2800000,0.555555556,1,2800000,0.56,1,2968000,5893000-68081000,2S3,5893000,68081000
202504,5893000-68081000-3,1266000,0.5625,1,1266000,0.56,3,1341960,5893000-68081000,3,5893000,68081000
202504,5893000-68081000-3S2,2800000,0.451612903,1,2800000,0.45,1,2968000,5893000-68081000,3S2,5893000,68081000
202504,5893000-68081000-3S3,1800000,0.497058824,2,2400000,0.456666667,3,2289600,5893000-68081000,3S3,5893000,68081000
202504,5893000-68547000-3,1500000,0.625,1,1500000,0.62,1,1590000,5893000-68547000,3,5893000,68547000
202504,5893000-68575000-3S3,2250000,0.93627451,2,2275000,0.905,4,2400900,5893000-68575000,3S3,5893000,68575000
202504,5893000-8758000-3S3,4000000,0.705882353,1,4000000,0.71,1,4240000,5893000-8758000,3S3,5893000,8758000
202504,5895000-5154000-3S2,1000000,0.677419355,1,1000000,0.32,1,1060000,5895000-5154000,3S2,5895000,5154000
202504,5895000-5495000-3S2,3000000,0.565483871,2,3000000,0.57,2,3180000,5895000-5495000,3S2,5895000,5495000
202504,5895000-5495000-3S3,2000000,0.808823529,1,2000000,0.81,1,2120000,5895000-5495000,3S3,5895000,5495000
202504,63001000-11001000-3S2,2000000,0.830645161,2,4000000,0.81,6,3392000,63001000-11001000,3S2,63001000,11001000
202504,63001000-11001000-3S3,2466333.333,0.950451471,6,3657345.714,0.762142857,14,3371797.208,63001000-11001000,3S3,63001000,11001000
202504,63001000-13001000-3S2,8875588.5,0.846774194,2,8800392.333,0.646666667,3,9360299.048,63001000-13001000,3S2,63001000,13001000
202504,63001000-13001000-3S3,4904576.281,0.897875261,3,7437489.796,0.918979592,49,6809783.854,63001000-13001000,3S3,63001000,13001000
202504,63001000-15806000-3S3,2520219,1.014705882,1,2520219,0.97,1,2671432.14,63001000-15806000,3S3,63001000,15806000
202504,63001000-17001000-3S3,2477853.846,0.974447059,1,2514823.077,0.970769231,13,2650037.508,63001000-17001000,3S3,63001000,17001000
202504,63001000-17174000-3S3,2260000,1.017073529,1,2277896.471,1.015294118,17,2406982.155,63001000-17174000,3S3,63001000,17174000
202504,63001000-25214000-3S3,4200000,1.014705882,1,4200000,1.01,6,4452000,63001000-25214000,3S3,63001000,25214000
202504,63001000-25260000-3S2,4000000,0.967741935,1,4000000,0.97,1,4240000,63001000-25260000,3S2,63001000,25260000
202504,63001000-25286000-3S3,3042486.2,0.941176471,2,2998398,0.646666667,6,3196995.277,63001000-25286000,3S3,63001000,25286000
